zip_code,Geographic_Area,Geographic_Length,Population,Income,Median_Income,Age,Female_Population,Female_Population_Pct,Male_Population,Male_Population_Pct,Total_Household_Types,Young_Adult_Maintainers,Young_Adult_Maintainers_Pct,Middle_Age_Maintainers,Middle_Age_Maintainers_Pct,Mature_Maintainers,Mature_Maintainers_Pct,Senior_Maintainers,Senior_Maintainers_Pct,Homeownership,Homeownership_Pct,Rental_Units,Rental_Units_Pct,Band_Housing,Band_Housing_Pct,Households,African_American_Population,African_American_Population_Pct,Asian_Population,Asian_Population_Pct,Latin_American_Population,Latin_American_Population_Pct,Arab_Population,Arab_Population_Pct,Filipino_Population,Filipino_Population_Pct,South_Asian_Population,South_Asian_Population_Pct,Southeast_Asian_Population,Southeast_Asian_Population_Pct,Japanese_Population,Japanese_Population_Pct,Korean_Population,Korean_Population_Pct,West_Asian_Population,West_Asian_Population_Pct,Total_Minority_Population,Total_Minority_Population_Pct,Labor_Participation_Rate,Employment_Rate,Unemployment_Rate,Condo_Units,Condo_Ownership_Pct,Non_Condo_Units,Non_Condo_Pct,Total_Condo_Status_Households,Single_Detached_Houses,Single_Detached_House_Pct,Semi_Detached_Houses,Semi_Detached_House_Pct,Row_Houses,Row_House_Pct,Large_Apartments,Large_Apartment_Pct,Small_Apartments,Small_Apartment_Pct,Movable_Dwellings,Movable_Dwelling_Pct,Other_Single_Attached_Houses,Other_Attached_House_Pct,Duplex_Apartments,Duplex_Apt_Pct,Old_Housing_Pct,Housing_1961_1980_Pct,Housing_1981_1990_Pct,Housing_1991_2000_Pct,Housing_2001_2005_Pct,Housing_2006_2010_Pct,Housing_2011_2016_Pct,Housing_2016_2021_Pct,Old_Housing,Housing_1961_1980,Housing_1981_1990,Housing_1991_2000,Housing_2001_2005,Housing_2006_2010,Housing_2011_2016,Housing_2016_2021,Recent_Population_Change,Recent_Income_Change,Prior_Year_Population_Change,Prior_Year_Income_Change,Two_Year_Prior_Population_Change,Next_Year_Population_Change_Projection,Next_Year_Income_Change_Projection,Two_Year_Population_Change_Projection,Two_Year_Income_Change_Projection,Three_Year_Population_Change_Projection,Three_Year_Income_Change_Projection,Married_Population,Married_Population_Pct,Single_Population,Single_Population_Pct,Divorced_Population,Divorced_Population_Pct,Separated_Population,Separated_Population_Pct,Widowed_Population,Widowed_Population_Pct,Common_Law_Population,Common_Law_Population_Pct,Combined_Married_Population,Combined_Married_Population_Pct,Not_Married_Population,Not_Married_Population_Pct,Property_Tax_Total,Avg_Property_Tax,Mortgage_Payments_Total,Avg_Mortgage_Payment,Condo_Fees_Total,Avg_Condo_Fees,Total_Income,Current_Year_Total_Income,Discretionary_Income,Disposable_Income,Financial_Services_Total,Avg_Financial_Services,Bank_Service_Charges_Total,Avg_Bank_Service_Charges,Mortgage_Applications,Mortgage_Approvals,latitude,longitude
V0P,70751795920.0,10424265.6045554,8262.0,353418591.75,85328.53,63.5,3995.0,48.86,4182.0,51.15,207844315.38,308.0,7.44,492.0,11.88,529.0,12.77,832.0,20.09,3171.0,76.56,796.0,19.22,175.0,4.23,4142.0,2.0,0.02,28.0,0.34,0.0,0.0,0.0,0.0,51.0,0.62,20.0,0.24,26.0,0.32,54.0,0.66,0.0,0.0,14.0,0.17,204.0,2.5,49.6,90.6,9.4,166.0,4.01,3801.0,91.77,4142.0,92.0,2.22,163.0,3.94,16.0,0.39,503281.79,121.51,128.0,3.09,0.0,0.0,288.0,6.95,181.0,5.13,4.68,1.67,12.07,37.74,15.56,16.89,3.06,4.9,165.0,59.0,426.0,1332.0,549.0,596.0,108.0,173.0,2.6,0.8,3.0,4.4,2.6,1.8,2.8,1.9,3.5,1.3,3.5,2988.0,41.34,1620.0,22.41,798.0,11.04,311.0,4.3,489.0,6.77,1022.0,14.14,4010.0,55.48,3218.0,44.52,4840257.12,1168.58,16120276.2,3891.91,510526.78,123.26,4142.0,353887809.01,293807625.94,66028.04,2678150.12,646.58,3384.0,81.7,4.0,1.0,9.713937918441877,9.945222154595251
V0R,20074216812.0,4373443.72422834,72925.0,3360355778.57,111858.78,60.9,36181.0,50.52,35443.0,49.49,1932060248.5,2634.0,8.77,4006.0,13.34,4346.0,14.47,6239.0,20.77,24250.0,80.72,5207.0,17.33,583.0,1.94,30041.0,470.0,0.66,473.0,0.66,262.0,0.37,30.0,0.04,353.0,0.49,478.0,0.67,224.0,0.31,228.0,0.32,216.0,0.3,65.0,0.09,3107.0,4.34,54.5,92.8,7.2,1621.0,5.4,27837.0,92.66,30041.0,994.0,3.31,816.0,2.72,89.0,0.3,4524451.68,150.61,1274.0,4.24,14.0,0.05,1990.0,6.62,2102.0,7.45,6.06,3.42,13.58,25.62,14.53,18.05,6.5,8.21,1711.0,965.0,3831.0,7231.0,4100.0,5093.0,1834.0,2316.0,1.5,0.7,2.8,4.5,1.8,1.7,2.6,1.6,3.5,1.2,3.6,29451.0,47.32,13663.0,21.95,5556.0,8.93,1865.0,3.0,4011.0,6.44,7692.0,12.36,37143.0,59.68,25095.0,40.32,50290846.32,1674.07,177941932.75,5923.3,6239831.39,207.71,30041.0,3365085144.52,2717701345.2,89794.12,26231244.75,873.18,23729.0,78.99,94.0,1.0,9.464394400486912,9.841752891052952
V0S,2923850072.0,372369.684339724,906.0,41006663.82,113904.78,49.3,424.0,47.01,478.0,52.99,23275435.01,61.0,16.94,81.0,22.5,52.0,14.44,64.0,17.78,192.0,53.33,98.0,27.22,70.0,19.44,360.0,1.0,0.11,124.0,13.75,1.0,0.11,0.0,0.0,1.0,0.11,2.0,0.22,1.0,0.11,1.0,0.11,1.0,0.11,0.0,0.0,130.0,14.41,57.9,93.1,6.9,1.0,0.28,289.0,80.28,360.0,11.0,3.06,15.0,4.17,8.0,2.22,65757.21,182.66,0.0,0.0,0.0,0.0,50.0,13.89,44.0,16.67,8.33,0.38,17.42,10.98,9.85,21.59,4.17,11.36,22.0,1.0,46.0,29.0,26.0,57.0,11.0,30.0,9.1,-0.6,11.2,2.5,10.3,7.2,2.8,6.7,3.0,0.9,3.4,267.0,35.18,225.0,29.64,48.0,6.32,22.0,2.9,44.0,5.8,153.0,20.16,420.0,55.34,339.0,44.66,292292.66,811.92,1467908.55,4077.52,26333.0,73.15,360.0,40420130.33,32150949.72,88270.49,198588.41,551.63,275.0,76.39,,0.0,8.746195982958003,8.59403530127815
V0T,148293554188.0,19412997.9561204,10031.0,355804716.39,89328.95,56.1,4832.0,48.7,5090.0,51.3,215456865.77,478.0,12.0,692.0,17.37,635.0,15.94,871.0,21.87,2209.0,55.46,802.0,20.14,972.0,24.4,3983.0,9.0,0.09,36.0,0.36,5.0,0.05,68.0,0.69,74.0,0.75,8.0,0.08,3.0,0.03,0.0,0.0,1.0,0.01,6.0,0.06,215.0,2.17,56.4,90.1,9.9,59.0,1.48,2951.0,74.09,3983.0,184.0,4.62,95.0,2.39,22.0,0.55,839925.17,210.88,162.0,4.07,0.0,0.0,186.0,4.67,160.0,4.33,3.46,1.3,10.79,34.91,19.82,17.9,4.65,4.14,128.0,48.0,399.0,1291.0,733.0,662.0,172.0,153.0,1.2,0.5,2.4,4.5,1.7,1.8,2.4,1.4,3.3,0.7,3.5,2637.0,31.48,2764.0,33.0,591.0,7.06,310.0,3.7,542.0,6.47,1534.0,18.31,4171.0,49.79,4206.0,50.21,3192023.32,801.41,10706362.44,2688.01,161945.48,40.66,3983.0,355718181.56,296067884.21,71864.76,2738773.26,687.62,3279.0,82.32,9.0,0.0,9.847839318320146,9.963481436396837
V0V,20457990800.0,4103363.54004659,2203.0,77343280.6,87692.26,57.0,988.0,44.97,1209.0,55.03,46371224.95,59.0,6.69,136.0,15.42,159.0,18.03,192.0,21.77,485.0,54.99,66.0,7.48,331.0,37.53,882.0,1.0,0.05,1.0,0.05,1.0,0.05,0.0,0.0,0.0,0.0,7.0,0.32,0.0,0.0,1.0,0.05,10.0,0.46,22.0,1.0,43.0,1.96,52.4,84.8,15.2,8.0,0.91,543.0,61.56,882.0,56.0,6.35,39.0,4.42,2.0,0.23,195808.52,222.01,7.0,0.79,0.0,0.0,23.0,2.61,35.0,4.83,1.38,2.62,6.76,23.72,26.76,28.55,6.34,1.52,10.0,19.0,49.0,172.0,194.0,207.0,46.0,11.0,0.0,0.9,1.0,4.4,-0.2,-0.7,2.6,-0.8,3.8,-0.1,3.7,575.0,32.47,584.0,32.98,89.0,5.03,75.0,4.23,116.0,6.55,331.0,18.69,906.0,51.16,865.0,48.84,708326.48,803.09,2385862.07,2705.06,20413.96,23.15,882.0,77315793.61,63459888.07,67717.07,578880.28,656.33,730.0,82.77,3.0,0.0,9.4765672550213,9.829580036518564
V0W,4815094258.0,323048.054638195,552.0,26169281.48,77884.77,61.5,279.0,50.54,273.0,49.46,17109277.06,23.0,6.85,55.0,16.37,37.0,11.01,82.0,24.4,215.0,63.99,55.0,16.37,66.0,19.64,336.0,0.0,0.0,5.0,0.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.91,55.2,86.1,13.9,0.0,0.0,270.0,80.36,336.0,0.0,0.0,6.0,1.79,0.0,0.0,38206.21,113.71,0.0,0.0,0.0,0.0,0.0,0.0,13.0,4.56,4.21,0.0,7.72,27.37,24.56,21.75,5.96,3.86,12.0,0.0,22.0,78.0,70.0,62.0,17.0,11.0,-1.2,-0.1,-0.4,3.9,1.1,-1.4,5.2,-0.9,7.7,-1.5,6.9,206.0,39.46,103.0,19.73,80.0,15.33,11.0,2.11,35.0,6.7,87.0,16.67,293.0,56.13,229.0,43.87,238343.64,709.36,757597.62,2254.75,5821.3,17.33,336.0,26169281.48,22915332.85,59450.5,154361.14,459.41,330.0,98.21,,0.0,9.007912355447353,8.423615337796713
V0X,25261885428.0,1076239.4335972,24635.0,1012964640.76,98423.2,62.2,11579.0,48.23,12430.0,51.77,595958004.52,779.0,7.57,1146.0,11.13,1425.0,13.85,2270.0,22.06,8218.0,79.85,1832.0,17.8,242.0,2.35,10292.0,107.0,0.45,201.0,0.84,131.0,0.55,2.0,0.01,159.0,0.66,620.0,2.58,231.0,0.96,162.0,0.67,68.0,0.28,8.0,0.03,1776.0,7.4,49.6,91.5,8.5,388.0,3.77,9662.0,93.88,10292.0,218.0,2.12,414.0,4.02,46.0,0.45,1820956.05,176.93,369.0,3.59,0.0,0.0,1658.0,16.11,722.0,7.49,5.47,1.36,16.21,29.16,13.36,16.68,5.3,6.33,527.0,131.0,1562.0,2811.0,1288.0,1608.0,511.0,610.0,1.4,0.8,2.9,4.6,1.6,2.1,2.9,1.9,3.9,1.5,3.7,9768.0,46.72,4730.0,22.62,1793.0,8.58,844.0,4.04,1784.0,8.53,1988.0,9.51,11756.0,56.23,9151.0,43.77,14920995.77,1449.77,50922251.04,4947.75,1707679.29,165.92,10292.0,1012965928.82,827970927.47,75596.35,9478751.64,920.98,7437.0,72.26,37.0,1.0,9.513085818624468,9.300060864272671
V1A,5218280938.0,425880.49353161,9898.0,477868744.3,112121.32,56.2,4847.0,49.78,4889.0,50.22,274791502.01,471.0,11.05,769.0,18.04,740.0,17.36,717.0,16.82,3440.0,80.71,822.0,19.29,0.0,0.0,4262.0,12.0,0.12,77.0,0.79,48.0,0.49,0.0,0.0,46.0,0.47,53.0,0.54,0.0,0.0,39.0,0.4,26.0,0.27,0.0,0.0,303.0,3.11,58.6,92.5,7.5,367.0,8.61,3895.0,91.39,4262.0,160.0,3.75,140.0,3.28,61.0,1.43,854686.37,200.54,489.0,11.47,0.0,0.0,24.0,0.56,229.0,5.66,2.77,1.33,41.02,26.77,5.58,8.32,4.54,5.36,112.0,54.0,1661.0,1084.0,226.0,337.0,184.0,217.0,1.0,0.9,2.2,4.7,1.4,0.6,2.9,0.5,3.8,0.9,3.9,3941.0,47.41,1769.0,21.28,624.0,7.51,283.0,3.4,529.0,6.36,1167.0,14.04,5108.0,61.45,3205.0,38.55,5258618.44,1233.84,24485810.61,5745.15,277338.69,65.07,4262.0,476964145.18,380966588.1,91637.32,3834995.03,899.81,3335.0,78.25,14.0,1.0,9.032258064516128,8.734023128423615
V1B,987060724.0,197544.67589288,26742.0,1365519731.73,138786.19,58.6,13215.0,50.13,13148.0,49.87,778987140.05,833.0,8.47,1412.0,14.35,1756.0,17.85,2088.0,21.22,8377.0,85.14,1462.0,14.86,0.0,0.0,9839.0,64.0,0.24,220.0,0.83,71.0,0.27,16.0,0.06,123.0,0.47,415.0,1.57,118.0,0.45,182.0,0.69,18.0,0.07,6.0,0.02,1255.0,4.76,57.2,93.5,6.5,754.0,7.66,9085.0,92.34,9839.0,307.0,3.12,555.0,5.64,26.0,0.26,2294125.52,233.17,456.0,4.63,0.0,0.0,368.0,3.74,908.0,9.64,5.78,8.87,7.75,29.51,12.73,17.25,9.22,8.13,545.0,836.0,730.0,2780.0,1199.0,1625.0,869.0,766.0,1.0,0.8,1.9,4.5,1.6,1.3,2.5,1.1,3.5,1.2,3.7,12595.0,56.08,4690.0,20.88,1530.0,6.81,555.0,2.47,1298.0,5.78,1793.0,7.98,14387.0,64.06,8072.0,35.94,19968714.34,2029.55,84909562.6,8629.9,3881356.01,394.49,9839.0,1368204461.28,1081511110.43,114883.15,13956157.84,1418.45,7252.0,73.71,35.0,2.0,7.83323189287888,7.553256238587949
V1C,5923857628.0,515088.659202816,28343.0,1383380607.92,117366.41,57.3,13694.0,49.7,13861.0,50.3,801796667.26,1423.0,12.07,1739.0,14.75,1838.0,15.59,2283.0,19.37,9103.0,77.23,2682.0,22.75,2.0,0.02,11787.0,277.0,1.01,310.0,1.13,76.0,0.28,29.0,0.11,262.0,0.95,409.0,1.48,120.0,0.44,70.0,0.25,49.0,0.18,0.0,0.0,1696.0,6.16,60.1,92.7,7.3,922.0,7.82,10863.0,92.16,11787.0,548.0,4.65,550.0,4.67,49.0,0.42,2220114.15,188.35,1375.0,11.67,0.0,0.0,827.0,7.02,451.0,4.06,4.13,2.24,14.87,39.9,11.47,15.97,3.5,6.12,459.0,249.0,1652.0,4434.0,1274.0,1775.0,389.0,680.0,0.5,0.7,1.5,4.6,0.8,-0.2,2.7,0.1,3.7,0.7,3.7,11234.0,47.32,5909.0,24.89,1794.0,7.56,829.0,3.49,1552.0,6.54,2424.0,10.21,13657.0,57.52,10084.0,42.47,15643119.07,1327.15,68159239.52,5782.58,798152.54,67.71,11787.0,1383440830.44,1104227789.31,96495.51,11444277.46,970.92,8177.0,69.37,58.0,4.0,9.080949482653685,8.880097382836276
V1E,1169988014.0,259613.009666804,25470.0,1028705594.32,105705.42,60.6,12740.0,51.86,11827.0,48.14,586336409.6,957.0,9.83,1306.0,13.42,1425.0,14.64,1871.0,19.23,7586.0,77.95,2114.0,21.72,32.0,0.33,9732.0,156.0,0.63,145.0,0.59,111.0,0.45,104.0,0.42,244.0,0.99,241.0,0.98,41.0,0.17,166.0,0.68,68.0,0.28,0.0,0.0,1287.0,5.24,54.8,93.2,6.8,1152.0,11.84,8548.0,87.83,9732.0,240.0,2.47,655.0,6.73,25.0,0.26,1904381.46,195.68,1204.0,12.37,0.0,0.0,653.0,6.71,803.0,8.55,5.05,7.53,10.43,28.72,13.04,20.32,5.54,8.35,474.0,707.0,979.0,2697.0,1224.0,1908.0,520.0,784.0,1.4,1.0,2.8,4.9,2.1,1.9,3.1,1.6,4.1,1.5,4.2,10411.0,49.8,4634.0,22.16,1668.0,7.98,661.0,3.16,1787.0,8.55,1745.0,8.35,12156.0,58.14,8751.0,41.86,14764831.7,1517.14,61368602.08,6305.86,4126267.58,423.99,9732.0,1027493633.55,832164984.89,84951.24,9603817.26,986.83,6230.0,64.02,9.0,0.0,7.954960438222764,8.107121119902617
V1G,30542137652.0,1557925.55872195,16584.0,918902200.81,126170.73,49.2,8106.0,49.67,8213.0,50.33,536433346.99,1342.0,18.43,1360.0,18.67,1132.0,15.54,1257.0,17.26,4591.0,63.04,2692.0,36.96,0.0,0.0,7283.0,147.0,0.9,85.0,0.52,50.0,0.31,0.0,0.0,858.0,5.26,574.0,3.52,195.0,1.19,0.0,0.0,63.0,0.39,24.0,0.15,2039.0,12.49,65.4,89.0,11.0,328.0,4.5,6955.0,95.5,7283.0,367.0,5.04,390.0,5.35,8.0,0.11,1884357.78,258.73,1256.0,17.25,0.0,0.0,287.0,3.94,328.0,4.98,7.69,2.43,22.15,34.11,9.25,10.01,3.4,8.37,506.0,160.0,1458.0,2245.0,609.0,659.0,224.0,551.0,-0.1,0.6,0.9,4.3,-0.1,-0.4,2.7,-0.4,3.7,-0.2,3.7,5500.0,41.25,3888.0,29.16,881.0,6.61,568.0,4.26,746.0,5.59,1750.0,13.12,7250.0,54.37,6083.0,45.62,8469465.87,1162.91,38208309.84,5246.23,754241.15,103.56,7283.0,920135101.25,728148750.66,104410.93,8527486.93,1170.88,4776.0,65.58,34.0,3.0,9.555690809494829,9.506999391357274
V1H,2749135844.0,363123.948866409,17390.0,864530137.53,118247.64,64.7,8700.0,50.68,8469.0,49.33,502715743.35,506.0,6.92,725.0,9.92,862.0,11.79,1604.0,21.94,6367.0,87.09,852.0,11.65,92.0,1.26,7311.0,81.0,0.47,236.0,1.37,19.0,0.11,69.0,0.4,24.0,0.14,327.0,1.9,54.0,0.31,76.0,0.44,64.0,0.37,14.0,0.08,1021.0,5.95,45.8,92.9,7.1,639.0,8.74,6580.0,90.0,7311.0,355.0,4.86,240.0,3.28,13.0,0.18,1391034.23,190.27,385.0,5.27,0.0,0.0,678.0,9.27,786.0,11.84,8.4,4.2,3.88,21.89,9.5,17.8,10.66,16.01,558.0,279.0,258.0,1454.0,631.0,1182.0,708.0,1063.0,3.0,0.7,4.1,4.4,3.5,2.9,2.6,2.5,3.8,1.7,3.7,8695.0,56.37,2634.0,17.08,1325.0,8.59,395.0,2.56,1180.0,7.65,1196.0,7.75,9892.0,64.13,5534.0,35.87,13625116.34,1863.65,45441430.13,6215.49,4245310.41,580.67,7311.0,863479617.37,693542739.49,94914.47,10706974.65,1464.5,5323.0,72.81,24.0,0.0,8.69750456482045,8.557516737674986
V1J,574914340.0,152540.33794644,26964.0,1604615978.23,145996.47,43.2,12792.0,47.96,13879.0,52.04,914918627.5,2510.0,22.84,2699.0,24.56,1895.0,17.24,1632.0,14.85,6515.0,59.28,4475.0,40.72,0.0,0.0,10991.0,504.0,1.89,187.0,0.7,133.0,0.5,60.0,0.22,1497.0,5.61,1471.0,5.52,121.0,0.45,48.0,0.18,166.0,0.62,11.0,0.04,4428.0,16.6,71.2,89.9,10.1,888.0,8.08,10103.0,91.92,10991.0,1165.0,10.6,984.0,8.95,10.0,0.09,3067362.96,279.08,2006.0,18.25,167.0,1.52,698.0,6.35,752.0,7.66,11.71,2.37,6.48,35.87,9.41,12.24,6.92,9.71,1150.0,233.0,636.0,3523.0,924.0,1202.0,680.0,954.0,0.9,0.9,1.9,4.6,0.9,0.7,2.8,0.3,3.7,-0.1,3.7,8888.0,41.81,6365.0,29.94,1242.0,5.84,794.0,3.73,726.0,3.41,3245.0,15.26,12133.0,57.07,9127.0,42.93,13637776.85,1240.81,71471564.74,6502.74,1042970.94,94.89,10991.0,1604865825.23,1252170554.25,127179.13,13610235.35,1238.31,5684.0,51.72,59.0,3.0,7.395009129640901,7.060255629945223
V1K,15371865496.0,1090863.40179023,10357.0,411490246.86,100046.41,59.0,4999.0,49.82,5034.0,50.17,237318439.76,438.0,10.65,618.0,15.03,577.0,14.03,798.0,19.4,3047.0,74.08,977.0,23.75,89.0,2.16,4113.0,48.0,0.48,50.0,0.5,40.0,0.4,0.0,0.0,54.0,0.54,454.0,4.52,2.0,0.02,36.0,0.36,84.0,0.84,0.0,0.0,771.0,7.68,47.2,92.7,7.3,245.0,5.96,3779.0,91.88,4113.0,236.0,5.74,233.0,5.66,2.0,0.05,850413.79,206.76,271.0,6.59,0.0,0.0,393.0,9.56,194.0,4.82,3.73,1.47,16.24,37.39,12.41,16.76,2.76,5.89,150.0,59.0,653.0,1504.0,499.0,674.0,111.0,237.0,-0.2,0.8,2.1,4.5,0.4,-0.1,2.7,0.0,3.7,0.9,3.9,3665.0,42.94,2202.0,25.8,646.0,7.57,333.0,3.9,716.0,8.39,973.0,11.4,4638.0,54.34,3897.0,45.66,5206008.52,1265.74,23194078.59,5639.21,844056.8,205.22,4113.0,410537844.27,334782228.74,80572.27,3661707.84,890.28,2926.0,71.14,19.0,0.0,9.409616555082168,9.318320146074257
V1L,2283231236.0,342209.766144178,19862.0,880701141.5,102196.15,55.0,9803.0,50.41,9643.0,49.59,512645493.06,1099.0,12.75,1397.0,16.21,1609.0,18.67,1567.0,18.18,6112.0,70.92,2506.0,29.08,0.0,0.0,8618.0,124.0,0.64,164.0,0.84,152.0,0.78,12.0,0.06,242.0,1.24,330.0,1.7,40.0,0.21,167.0,0.86,63.0,0.32,5.0,0.03,1400.0,7.2,61.0,90.7,9.3,576.0,6.68,8041.0,93.3,8618.0,358.0,4.15,278.0,3.23,126.0,1.46,1585001.27,183.92,1108.0,12.86,0.0,0.0,365.0,4.24,398.0,4.86,3.98,9.47,35.89,25.97,8.19,12.62,3.59,4.88,326.0,776.0,2940.0,2127.0,671.0,1034.0,294.0,400.0,0.7,1.2,2.1,4.9,1.0,0.7,3.0,0.6,4.0,0.7,3.8,6550.0,38.75,4919.0,29.1,1447.0,8.56,514.0,3.04,912.0,5.4,2560.0,15.15,9110.0,53.9,7793.0,46.1,9231857.15,1071.23,42135800.92,4889.28,966438.25,112.14,8618.0,879187292.98,713171339.26,82054.95,7004780.78,812.81,5555.0,64.46,47.0,1.0,8.575776019476567,8.508825319537433
V1M,159781388.0,74332.3379464398,35272.0,1862459519.14,159034.33,57.3,17985.0,51.74,16778.0,48.27,1018145344.55,928.0,7.92,2084.0,17.8,2172.0,18.55,2509.0,21.42,10340.0,88.29,1335.0,11.4,36.0,0.31,11711.0,431.0,1.24,2397.0,6.9,429.0,1.23,69.0,0.2,512.0,1.47,1100.0,3.16,278.0,0.8,387.0,1.11,1543.0,4.44,200.0,0.58,7804.0,22.45,63.6,94.0,6.0,2402.0,20.51,9273.0,79.18,11711.0,567.0,4.84,2305.0,19.68,11.0,0.09,2428298.11,207.35,991.0,8.46,290.0,2.48,351.0,3.0,346.0,3.07,5.11,11.24,2.25,10.26,24.59,38.6,6.37,9.74,576.0,1266.0,253.0,1156.0,2770.0,4348.0,718.0,1097.0,1.2,0.8,3.9,4.5,2.1,2.7,2.8,2.2,3.8,1.2,3.8,16367.0,55.97,7415.0,25.35,1657.0,5.67,621.0,2.12,1717.0,5.87,1467.0,5.02,17834.0,60.98,11411.0,39.02,35245207.7,3009.58,119603714.8,10212.94,8036121.24,686.2,11711.0,1862837769.28,1427262819.71,130541.47,15214756.56,1299.19,5893.0,50.32,43.0,2.0,5.8338405356056,5.602556299452221
V1N,4583635238.0,478542.470093042,15272.0,722430023.44,114942.86,56.8,7414.0,49.67,7511.0,50.32,419338782.85,676.0,10.76,1130.0,17.98,963.0,15.32,1264.0,20.11,4972.0,79.11,1313.0,20.89,0.0,0.0,6285.0,92.0,0.62,97.0,0.65,44.0,0.29,0.0,0.0,46.0,0.31,332.0,2.22,83.0,0.56,27.0,0.18,64.0,0.43,6.0,0.04,846.0,5.67,57.4,90.2,9.8,298.0,4.74,5987.0,95.26,6285.0,131.0,2.08,220.0,3.5,22.0,0.35,1233114.31,196.2,386.0,6.14,0.0,0.0,483.0,7.68,182.0,3.07,4.8,6.27,21.46,38.6,9.84,13.4,3.14,5.71,285.0,372.0,1273.0,2290.0,584.0,795.0,186.0,339.0,1.0,1.3,2.3,5.1,1.4,1.0,3.0,0.9,4.0,0.6,3.8,5802.0,45.35,3175.0,24.81,984.0,7.69,433.0,3.38,787.0,6.15,1614.0,12.61,7416.0,57.96,5379.0,42.04,7659142.87,1218.64,35911604.75,5713.86,373300.88,59.4,6285.0,722991988.13,577815432.83,94321.4,5885754.77,936.48,4654.0,74.05,21.0,1.0,8.983566646378575,8.84357881923311
V1P,2680444780.0,411899.876819067,11153.0,554606908.03,142316.43,54.1,5407.0,48.66,5705.0,51.34,305442505.87,446.0,11.44,838.0,21.5,650.0,16.68,846.0,21.71,3132.0,80.37,765.0,19.63,0.0,0.0,3897.0,98.0,0.88,94.0,0.85,105.0,0.94,0.0,0.0,171.0,1.54,964.0,8.68,96.0,0.86,199.0,1.79,0.0,0.0,72.0,0.65,1862.0,16.76,65.8,94.0,6.0,147.0,3.77,3750.0,96.23,3897.0,242.0,6.21,99.0,2.54,5.0,0.13,986084.36,253.04,70.0,1.8,0.0,0.0,69.0,1.77,613.0,17.45,9.77,19.5,4.5,27.88,9.88,9.57,7.72,13.24,343.0,685.0,158.0,979.0,347.0,336.0,271.0,465.0,2.7,0.6,4.5,4.1,3.2,5.2,2.8,4.7,3.7,4.7,3.8,5166.0,54.32,2257.0,23.73,558.0,5.87,225.0,2.37,370.0,3.89,936.0,9.84,6102.0,64.16,3410.0,35.85,7357381.44,1887.96,38951738.99,9995.31,974272.23,250.01,3897.0,557848263.04,435391569.72,122753.82,4810603.88,1234.44,2635.0,67.62,13.0,1.0,8.691418137553256,8.721850273889228
V1R,1912150162.0,292544.47458721,10750.0,519929831.56,103756.4,58.5,5267.0,50.63,5136.0,49.37,304556730.42,641.0,12.79,680.0,13.57,727.0,14.51,963.0,19.22,3590.0,71.64,1421.0,28.36,0.0,0.0,5011.0,57.0,0.55,62.0,0.6,21.0,0.2,0.0,0.0,51.0,0.49,247.0,2.37,41.0,0.39,0.0,0.0,0.0,0.0,4.0,0.04,582.0,5.59,52.5,92.2,7.8,116.0,2.31,4895.0,97.69,5011.0,186.0,3.71,200.0,3.99,18.0,0.36,840762.17,167.78,688.0,13.73,0.0,0.0,14.0,0.28,37.0,0.77,0.87,4.63,61.87,23.88,4.26,5.28,0.81,2.31,42.0,223.0,2979.0,1150.0,205.0,254.0,39.0,111.0,0.2,1.2,0.7,5.0,0.4,-0.2,3.2,0.0,4.0,0.5,4.0,3739.0,41.45,2377.0,26.35,814.0,9.02,349.0,3.87,784.0,8.69,957.0,10.61,4697.0,52.07,4324.0,47.93,5742739.68,1146.03,23990069.49,4787.48,394830.9,78.79,5011.0,520598061.98,420311176.36,82694.57,4334967.66,865.09,3665.0,73.14,21.0,1.0,8.399269628727936,8.253195374315276
V1S,696616986.0,170663.357330688,14745.0,811796201.61,152651.41,49.7,7215.0,50.14,7175.0,49.86,444567833.91,983.0,18.48,1011.0,19.01,914.0,17.19,890.0,16.74,4267.0,80.24,1051.0,19.76,0.0,0.0,5318.0,206.0,1.43,365.0,2.54,103.0,0.72,64.0,0.44,190.0,1.32,899.0,6.25,46.0,0.32,119.0,0.83,105.0,0.73,59.0,0.41,2224.0,15.46,65.3,95.1,4.9,1125.0,21.15,4193.0,78.85,5318.0,464.0,8.73,790.0,14.86,8.0,0.15,1299143.85,244.29,397.0,7.47,0.0,0.0,72.0,1.35,620.0,12.31,8.97,6.04,0.6,11.71,16.04,29.34,7.46,13.56,452.0,304.0,30.0,590.0,808.0,1478.0,376.0,683.0,1.1,0.9,3.4,4.8,1.8,1.5,2.7,1.2,3.7,1.2,3.8,6152.0,50.96,3038.0,25.16,670.0,5.55,282.0,2.34,573.0,4.75,1359.0,11.26,7511.0,62.21,4562.0,37.79,10569034.06,1987.41,57056414.08,10728.92,2145860.27,403.51,5318.0,812288092.48,631247628.57,132139.59,7311285.7,1374.82,3260.0,61.3,13.0,0.0,7.541083384053561,7.261107729762629
